Nr_Pairs = 50
Nr_NDD = 0
(0,33), 0.2, 1
(0,47), 0.2, 1
(1,35), 0.2, 1
(1,47), 0.2, 1
(2,3), 0.2, 1
(2,31), 0.2, 1
(2,44), 0.2, 1
(3,2), 0.2, 1
(6,11), 0.2, 1
(6,31), 0.2, 1
(6,46), 0.2, 1
(7,9), 0.2, 1
(9,7), 0.2, 1
(9,19), 0.2, 1
(11,6), 0.2, 1
(11,13), 0.2, 1
(12,35), 0.2, 1
(12,36), 0.2, 1
(13,6), 0.2, 1
(14,36), 0.2, 1
(19,9), 0.2, 1
(19,47), 0.2, 1
(22,29), 0.2, 1
(22,39), 0.2, 1
(22,43), 0.2, 1
(29,22), 0.2, 1
(30,33), 0.2, 1
(31,35), 0.2, 1
(33,0), 0.2, 1
(33,30), 0.2, 1
(35,1), 0.2, 1
(35,2), 0.2, 1
(35,6), 0.2, 1
(35,12), 0.2, 1
(36,12), 0.2, 1
(36,14), 0.2, 1
(39,22), 0.2, 1
(42,46), 0.2, 1
(43,22), 0.2, 1
(43,29), 0.2, 1
(44,2), 0.2, 1
(46,6), 0.2, 1
(46,42), 0.2, 1
(47,0), 0.2, 1
(47,1), 0.2, 1
(47,19), 0.2, 1
Objective Value = 5.42
Computation Time = 235
Nr Scenarios = 50
Nr Test = 46
