Nr_Pairs = 50
Nr_NDD = 0
0	0.6
1	0.6
2	0.6
3	0.6
4	0.6
5	0.6
6	0.6
7	0.6
8	0.6
9	0.6
10	0.6
11	0.6
12	0.6
13	0.6
14	0.6
15	0.6
16	0.6
17	0.6
18	0.6
19	0.6
20	0.6
21	0.6
22	0.6
23	0.6
24	0.6
25	0.6
26	0.6
27	0.6
28	0.6
29	0.6
30	0.6
31	0.6
32	0.6
33	0.6
34	0.6
35	0.6
36	0.6
37	0.6
38	0.6
39	0.6
40	0.6
41	0.6
42	0.6
43	0.6
44	0.6
45	0.6
46	0.6
47	0.6
48	0.6
49	0.6
(0,9), 0.2, 1
(0,33), 0.2, 1
(0,35), 0.2, 1
(0,36), 0.2, 1
(0,47), 0.2, 1
(1,9), 0.2, 1
(1,33), 0.2, 1
(1,35), 0.2, 1
(1,36), 0.2, 1
(1,47), 0.2, 1
(2,0), 0.2, 1
(2,1), 0.2, 1
(2,3), 0.2, 1
(2,5), 0.2, 1
(2,6), 0.2, 1
(2,8), 0.2, 1
(2,9), 0.2, 1
(2,10), 0.2, 1
(2,12), 0.2, 1
(2,14), 0.2, 1
(2,19), 0.2, 1
(2,20), 0.2, 1
(2,21), 0.2, 1
(2,22), 0.2, 1
(2,23), 0.2, 1
(2,24), 0.2, 1
(2,25), 0.2, 1
(2,26), 0.2, 1
(2,27), 0.2, 1
(2,29), 0.2, 1
(2,31), 0.2, 1
(2,33), 0.2, 1
(2,35), 0.2, 1
(2,36), 0.2, 1
(2,37), 0.2, 1
(2,43), 0.2, 1
(2,44), 0.2, 1
(2,45), 0.2, 1
(2,46), 0.2, 1
(2,47), 0.2, 1
(2,49), 0.2, 1
(3,1), 0.2, 1
(3,2), 0.2, 1
(3,6), 0.2, 1
(3,7), 0.2, 1
(3,14), 0.2, 1
(3,19), 0.2, 1
(3,22), 0.2, 1
(3,29), 0.2, 1
(3,30), 0.2, 1
(4,33), 0.2, 1
(4,35), 0.2, 1
(4,36), 0.2, 1
(4,40), 0.2, 1
(4,47), 0.2, 1
(6,0), 0.2, 1
