Nr_Pairs = 50
Nr_NDD = 0
(1,3), 0.2, 1
(1,38), 0.2, 1
(2,14), 0.2, 1
(2,47), 0.2, 1
(3,11), 0.2, 1
(3,40), 0.2, 1
(4,31), 0.2, 1
(5,26), 0.2, 1
(8,45), 0.2, 1
(9,44), 0.2, 1
(9,49), 0.2, 1
(10,12), 0.2, 1
(10,23), 0.2, 1
(10,24), 0.2, 1
(11,1), 0.2, 1
(11,31), 0.2, 1
(12,21), 0.2, 1
(12,27), 0.2, 1
(14,38), 0.2, 1
(15,30), 0.2, 1
(17,9), 0.2, 1
(17,18), 0.2, 1
(17,31), 0.2, 1
(18,36), 0.2, 1
(19,2), 0.2, 1
(21,10), 0.2, 1
(21,32), 0.2, 1
(23,10), 0.2, 1
(24,23), 0.2, 1
(24,33), 0.2, 1
(26,4), 0.2, 1
(26,5), 0.2, 1
(27,32), 0.2, 1
(29,45), 0.2, 1
(30,15), 0.2, 1
(30,39), 0.2, 1
(31,26), 0.2, 1
(31,36), 0.2, 1
(31,38), 0.2, 1
(32,12), 0.2, 1
(32,27), 0.2, 1
(33,24), 0.2, 1
(35,42), 0.2, 1
(36,17), 0.2, 1
(36,18), 0.2, 1
(38,2), 0.2, 1
(38,11), 0.2, 1
(38,14), 0.2, 1
(39,30), 0.2, 1
(40,1), 0.2, 1
(40,45), 0.2, 1
(42,35), 0.2, 1
(42,46), 0.2, 1
(44,17), 0.2, 1
(45,3), 0.2, 1
(45,29), 0.2, 1
(45,40), 0.2, 1
(45,47), 0.2, 1
(46,42), 0.2, 1
(47,8), 0.2, 1
(47,19), 0.2, 1
(49,9), 0.2, 1
Objective Value = 22.54
Computation Time = 7209
Nr Scenarios = 50
Nr Test = 62
Expected Transplants (Weighted) = 20.6652
