Nr_Pairs = 50
Nr_NDD = 0
0	0.4
1	0.4
2	0.4
3	0.4
4	0.4
5	0.4
6	0.4
7	0.4
8	0.4
9	0.4
10	0.4
11	0.4
12	0.4
13	0.4
14	0.4
15	0.4
16	0.4
17	0.4
18	0.4
19	0.4
20	0.4
21	0.4
22	0.4
23	0.4
24	0.4
25	0.4
26	0.4
27	0.4
28	0.4
29	0.4
30	0.4
31	0.4
32	0.4
33	0.4
34	0.4
35	0.4
36	0.4
37	0.4
38	0.4
39	0.4
40	0.4
41	0.4
42	0.4
43	0.4
44	0.4
45	0.4
46	0.4
47	0.4
48	0.4
49	0.4
(0,10), 0.2, 1
(0,11), 0.2, 1
(0,14), 0.2, 1
(0,24), 0.2, 1
(0,30), 0.2, 1
(1,10), 0.2, 1
(1,11), 0.2, 1
(1,14), 0.2, 1
(1,24), 0.2, 1
(1,30), 0.2, 1
(2,8), 0.2, 1
(3,8), 0.2, 1
(3,19), 0.2, 1
(3,38), 0.2, 1
(4,0), 0.2, 1
(4,1), 0.2, 1
(4,2), 0.2, 1
(4,7), 0.2, 1
(4,8), 0.2, 1
(4,9), 0.2, 1
(4,10), 0.2, 1
(4,12), 0.2, 1
(4,13), 0.2, 1
(4,14), 0.2, 1
(4,15), 0.2, 1
(4,16), 0.2, 1
(4,17), 0.2, 1
(4,18), 0.2, 1
(4,19), 0.2, 1
(4,20), 0.2, 1
(4,24), 0.2, 1
(4,26), 0.2, 1
(4,27), 0.2, 1
(4,29), 0.2, 1
(4,32), 0.2, 1
(4,33), 0.2, 1
(4,37), 0.2, 1
(4,38), 0.2, 1
(4,40), 0.2, 1
(4,42), 0.2, 1
(4,43), 0.2, 1
(4,45), 0.2, 1
(4,48), 0.2, 1
(4,49), 0.2, 1
(5,0), 0.2, 1
(5,1), 0.2, 1
(5,2), 0.2, 1
(5,7), 0.2, 1
(5,8), 0.2, 1
(5,9), 0.2, 1
(5,10), 0.2, 1
(5,12), 0.2, 1
(5,13), 0.2, 1
(5,14), 0.2, 1
(5,15), 0.2, 1
(5,16), 0.2, 1
(5,17), 0.2, 1
(5,20), 0.2, 1
(5,21), 0.2, 1
(5,24), 0.2, 1
(5,25), 0.2, 1
(5,26), 0.2, 1
(5,27), 0.2, 1
(5,29), 0.2, 1
(5,30), 0.2, 1
(5,32), 0.2, 1
(5,33), 0.2, 1
(5,34), 0.2, 1
(5,35), 0.2, 1
(5,36), 0.2, 1
(5,37), 0.2, 1
(5,38), 0.2, 1
(5,40), 0.2, 1
(5,42), 0.2, 1
(5,43), 0.2, 1
(5,45), 0.2, 1
(5,48), 0.2, 1
(5,49), 0.2, 1
(6,0), 0.2, 1
(6,2), 0.2, 1
(6,7), 0.2, 1
(6,8), 0.2, 1
(6,9), 0.2, 1
(6,10), 0.2, 1
(6,12), 0.2, 1
(6,13), 0.2, 1
(6,14), 0.2, 1
(6,15), 0.2, 1
(6,17), 0.2, 1
(6,18), 0.2, 1
(6,20), 0.2, 1
(6,23), 0.2, 1
(6,24), 0.2, 1
(6,26), 0.2, 1
(6,27), 0.2, 1
(6,29), 0.2, 1
(6,30), 0.2, 1
(6,32), 0.2, 1
(6,33), 0.2, 1
(6,36), 0.2, 1
(6,37), 0.2, 1
(6,38), 0.2, 1
(6,40), 0.2, 1
(6,42), 0.2, 1
(6,43), 0.2, 1
(6,45), 0.2, 1
(6,48), 0.2, 1
(7,10), 0.2, 1
(7,14), 0.2, 1
(7,24), 0.2, 1
(7,30), 0.2, 1
(8,3), 0.2, 1
(8,10), 0.2, 1
(8,14), 0.2, 1
(8,19), 0.2, 1
(8,24), 0.2, 1
(8,25), 0.2, 1
(8,30), 0.2, 1
(9,19), 0.2, 1
(10,8), 0.2, 1
(10,19), 0.2, 1
(10,38), 0.2, 1
(11,0), 0.2, 1
(11,1), 0.2, 1
(11,2), 0.2, 1
(11,6), 0.2, 1
(11,7), 0.2, 1
(11,8), 0.2, 1
(11,9), 0.2, 1
(11,10), 0.2, 1
(11,13), 0.2, 1
(11,14), 0.2, 1
(11,15), 0.2, 1
(11,16), 0.2, 1
(11,17), 0.2, 1
(11,18), 0.2, 1
(11,20), 0.2, 1
(11,23), 0.2, 1
(11,24), 0.2, 1
(11,26), 0.2, 1
(11,27), 0.2, 1
(11,29), 0.2, 1
(11,30), 0.2, 1
(11,32), 0.2, 1
(11,37), 0.2, 1
(11,38), 0.2, 1
(11,40), 0.2, 1
(11,42), 0.2, 1
(11,43), 0.2, 1
(11,45), 0.2, 1
(11,48), 0.2, 1
(11,49), 0.2, 1
(12,10), 0.2, 1
(12,14), 0.2, 1
(12,24), 0.2, 1
(12,25), 0.2, 1
(12,30), 0.2, 1
(13,8), 0.2, 1
(13,19), 0.2, 1
(13,38), 0.2, 1
(14,0), 0.2, 1
(14,1), 0.2, 1
(14,2), 0.2, 1
(14,3), 0.2, 1
(14,6), 0.2, 1
(14,7), 0.2, 1
