Nr_Pairs = 50
Nr_NDD = 0
(1,17), 0.2, 1
(1,24), 0.2, 1
(3,30), 0.2, 1
(3,37), 0.2, 1
(5,11), 0.2, 1
(5,14), 0.2, 1
(5,36), 0.2, 1
(7,22), 0.2, 1
(7,30), 0.2, 1
(7,37), 0.2, 1
(8,44), 0.2, 1
(11,5), 0.2, 1
(11,41), 0.2, 1
(11,49), 0.2, 1
(12,34), 0.2, 1
(14,5), 0.2, 1
(14,28), 0.2, 1
(15,29), 0.2, 1
(16,20), 0.2, 1
(16,32), 0.2, 1
(16,44), 0.2, 1
(17,1), 0.2, 1
(17,30), 0.2, 1
(17,43), 0.2, 1
(19,21), 0.2, 1
(20,16), 0.2, 1
(20,22), 0.2, 1
(20,29), 0.2, 1
(21,19), 0.2, 1
(22,7), 0.2, 1
(22,20), 0.2, 1
(23,28), 0.2, 1
(24,1), 0.2, 1
(24,29), 0.2, 1
(28,14), 0.2, 1
(28,23), 0.2, 1
(28,32), 0.2, 1
(29,15), 0.2, 1
(29,20), 0.2, 1
(29,24), 0.2, 1
(30,3), 0.2, 1
(30,7), 0.2, 1
(30,17), 0.2, 1
(32,16), 0.2, 1
(32,43), 0.2, 1
(32,47), 0.2, 1
(33,34), 0.2, 1
(33,43), 0.2, 1
(34,12), 0.2, 1
(34,33), 0.2, 1
(34,38), 0.2, 1
(34,39), 0.2, 1
(34,45), 0.2, 1
(36,5), 0.2, 1
(37,3), 0.2, 1
(37,7), 0.2, 1
(38,34), 0.2, 1
(39,34), 0.2, 1
(41,11), 0.2, 1
(41,44), 0.2, 1
(41,49), 0.2, 1
(43,17), 0.2, 1
(43,32), 0.2, 1
(43,33), 0.2, 1
(44,8), 0.2, 1
(44,16), 0.2, 1
(44,41), 0.2, 1
(45,34), 0.2, 1
(47,28), 0.2, 1
(49,11), 0.2, 1
(49,41), 0.2, 1
Objective Value = 2.82
Computation Time = 15
Nr Scenarios = 100
Nr Test = 71
