Nr_Pairs = 50
Nr_NDD = 0
0	0.8
1	0.8
2	0.8
3	0.8
4	0.8
5	0.8
6	0.8
7	0.8
8	0.8
9	0.8
10	0.8
11	0.8
12	0.8
13	0.8
14	0.8
15	0.8
16	0.8
17	0.8
18	0.8
19	0.8
20	0.8
21	0.8
22	0.8
23	0.8
24	0.8
25	0.8
26	0.8
27	0.8
28	0.8
29	0.8
30	0.8
31	0.8
32	0.8
33	0.8
34	0.8
35	0.8
36	0.8
37	0.8
38	0.8
39	0.8
40	0.8
41	0.8
42	0.8
43	0.8
44	0.8
45	0.8
46	0.8
47	0.8
48	0.8
49	0.8
(0,9), 0.2, 1
(0,20), 0.2, 1
(1,3), 0.2, 1
(1,16), 0.2, 1
(1,31), 0.2, 1
(1,37), 0.2, 1
(1,41), 0.2, 1
(1,44), 0.2, 1
(1,47), 0.2, 1
(2,0), 0.2, 1
(2,3), 0.2, 1
(2,12), 0.2, 1
(2,16), 0.2, 1
(2,31), 0.2, 1
(2,37), 0.2, 1
(2,41), 0.2, 1
(2,44), 0.2, 1
(2,47), 0.2, 1
(3,6), 0.2, 1
(3,7), 0.2, 1
(3,9), 0.2, 1
(3,20), 0.2, 1
(4,12), 0.2, 1
(4,18), 0.2, 1
(4,37), 0.2, 1
(4,44), 0.2, 1
(4,47), 0.2, 1
(5,0), 0.2, 1
(5,2), 0.2, 1
(5,3), 0.2, 1
(5,8), 0.2, 1
(5,9), 0.2, 1
(5,10), 0.2, 1
(5,12), 0.2, 1
(5,13), 0.2, 1
(5,17), 0.2, 1
(5,19), 0.2, 1
(5,21), 0.2, 1
(5,22), 0.2, 1
(5,23), 0.2, 1
(5,24), 0.2, 1
(5,26), 0.2, 1
(5,27), 0.2, 1
(5,28), 0.2, 1
(5,31), 0.2, 1
(5,32), 0.2, 1
(5,33), 0.2, 1
(5,36), 0.2, 1
(5,37), 0.2, 1
(5,38), 0.2, 1
(5,39), 0.2, 1
(5,40), 0.2, 1
(5,41), 0.2, 1
(5,42), 0.2, 1
(5,43), 0.2, 1
(5,44), 0.2, 1
(5,45), 0.2, 1
(5,46), 0.2, 1
(5,47), 0.2, 1
(5,48), 0.2, 1
(5,49), 0.2, 1
(6,0), 0.2, 1
(6,2), 0.2, 1
(6,3), 0.2, 1
(6,5), 0.2, 1
(6,8), 0.2, 1
(6,9), 0.2, 1
(6,10), 0.2, 1
(6,11), 0.2, 1
(6,15), 0.2, 1
(6,16), 0.2, 1
(6,17), 0.2, 1
(6,19), 0.2, 1
(6,22), 0.2, 1
(6,23), 0.2, 1
(6,24), 0.2, 1
(6,26), 0.2, 1
(6,31), 0.2, 1
(6,32), 0.2, 1
(6,33), 0.2, 1
(6,35), 0.2, 1
(6,36), 0.2, 1
(6,37), 0.2, 1
(6,38), 0.2, 1
(6,40), 0.2, 1
(6,41), 0.2, 1
(6,43), 0.2, 1
(6,44), 0.2, 1
(6,45), 0.2, 1
(6,46), 0.2, 1
(6,47), 0.2, 1
(6,48), 0.2, 1
(6,49), 0.2, 1
(7,3), 0.2, 1
(7,12), 0.2, 1
(7,18), 0.2, 1
(7,37), 0.2, 1
(7,41), 0.2, 1
(7,44), 0.2, 1
(7,47), 0.2, 1
(8,0), 0.2, 1
(8,3), 0.2, 1
(8,15), 0.2, 1
(8,16), 0.2, 1
(8,37), 0.2, 1
(8,41), 0.2, 1
(8,44), 0.2, 1
(8,47), 0.2, 1
(9,0), 0.2, 1
(9,3), 0.2, 1
(9,31), 0.2, 1
(9,37), 0.2, 1
(9,44), 0.2, 1
(9,47), 0.2, 1
(10,7), 0.2, 1
(10,9), 0.2, 1
(10,13), 0.2, 1
(10,20), 0.2, 1
(11,9), 0.2, 1
(11,13), 0.2, 1
(11,20), 0.2, 1
(12,9), 0.2, 1
(12,13), 0.2, 1
(13,2), 0.2, 1
(13,3), 0.2, 1
(13,5), 0.2, 1
(13,7), 0.2, 1
(13,8), 0.2, 1
(13,9), 0.2, 1
(13,10), 0.2, 1
(13,11), 0.2, 1
(13,17), 0.2, 1
(13,19), 0.2, 1
(13,21), 0.2, 1
(13,22), 0.2, 1
(13,23), 0.2, 1
(13,24), 0.2, 1
(13,25), 0.2, 1
(13,26), 0.2, 1
(13,27), 0.2, 1
(13,28), 0.2, 1
(13,32), 0.2, 1
(13,33), 0.2, 1
(13,34), 0.2, 1
(13,36), 0.2, 1
(13,37), 0.2, 1
(13,38), 0.2, 1
(13,39), 0.2, 1
(13,40), 0.2, 1
(13,41), 0.2, 1
(13,42), 0.2, 1
(13,43), 0.2, 1
(13,44), 0.2, 1
(13,46), 0.2, 1
(13,47), 0.2, 1
(13,48), 0.2, 1
(13,49), 0.2, 1
(14,9), 0.2, 1
(14,20), 0.2, 1
(15,2), 0.2, 1
(15,5), 0.2, 1
(15,8), 0.2, 1
(15,9), 0.2, 1
(15,10), 0.2, 1
(15,11), 0.2, 1
(15,16), 0.2, 1
(15,17), 0.2, 1
(15,19), 0.2, 1
(15,20), 0.2, 1
(15,21), 0.2, 1
(15,22), 0.2, 1
(15,23), 0.2, 1
(15,24), 0.2, 1
(15,26), 0.2, 1
(15,27), 0.2, 1
(15,28), 0.2, 1
(15,30), 0.2, 1
(15,32), 0.2, 1
(15,33), 0.2, 1
(15,35), 0.2, 1
(15,36), 0.2, 1
(15,37), 0.2, 1
(15,38), 0.2, 1
(15,39), 0.2, 1
(15,40), 0.2, 1
(15,41), 0.2, 1
(15,42), 0.2, 1
(15,43), 0.2, 1
(15,44), 0.2, 1
(15,45), 0.2, 1
(15,46), 0.2, 1
(15,47), 0.2, 1
(15,48), 0.2, 1
(15,49), 0.2, 1
(16,2), 0.2, 1
(16,3), 0.2, 1
(16,5), 0.2, 1
(16,7), 0.2, 1
(16,8), 0.2, 1
(16,9), 0.2, 1
(16,10), 0.2, 1
(16,11), 0.2, 1
(16,12), 0.2, 1
(16,13), 0.2, 1
(16,14), 0.2, 1
(16,17), 0.2, 1
(16,19), 0.2, 1
(16,21), 0.2, 1
(16,22), 0.2, 1
(16,23), 0.2, 1
(16,24), 0.2, 1
(16,26), 0.2, 1
(16,27), 0.2, 1
(16,28), 0.2, 1
(16,30), 0.2, 1
(16,32), 0.2, 1
(16,33), 0.2, 1
(16,36), 0.2, 1
(16,37), 0.2, 1
(16,38), 0.2, 1
(16,40), 0.2, 1
(16,42), 0.2, 1
(16,43), 0.2, 1
(16,44), 0.2, 1
(16,45), 0.2, 1
(16,46), 0.2, 1
(16,47), 0.2, 1
(16,48), 0.2, 1
(16,49), 0.2, 1
(17,0), 0.2, 1
(17,3), 0.2, 1
(17,16), 0.2, 1
(17,37), 0.2, 1
(17,41), 0.2, 1
(17,44), 0.2, 1
(17,47), 0.2, 1
(18,0), 0.2, 1
(18,2), 0.2, 1
(18,3), 0.2, 1
(18,5), 0.2, 1
(18,7), 0.2, 1
(18,9), 0.2, 1
(18,10), 0.2, 1
(18,11), 0.2, 1
(18,12), 0.2, 1
(18,13), 0.2, 1
(18,15), 0.2, 1
(18,17), 0.2, 1
(18,19), 0.2, 1
(18,21), 0.2, 1
(18,22), 0.2, 1
(18,23), 0.2, 1
(18,24), 0.2, 1
(18,26), 0.2, 1
(18,27), 0.2, 1
(18,28), 0.2, 1
(18,31), 0.2, 1
(18,32), 0.2, 1
(18,33), 0.2, 1
(18,35), 0.2, 1
(18,36), 0.2, 1
(18,37), 0.2, 1
(18,38), 0.2, 1
(18,40), 0.2, 1
(18,41), 0.2, 1
(18,42), 0.2, 1
(18,43), 0.2, 1
(18,44), 0.2, 1
(18,45), 0.2, 1
(18,46), 0.2, 1
(18,47), 0.2, 1
(18,48), 0.2, 1
